region,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25
"Union, New Jersey",1.7911789,1.2464034,1.3229399,1.2365926999999999,1.2661746999999999,1.2711836,1.2657104,1.2516995000000002,1.2652473999999998,1.0607066,0.9969406999999999,0.8386597,1.145259,1.0782022,0.8590078000000001,0.89,0.9194215,1.1168033000000002,1.0199780999999999,0.8274030000000001,0.7280033,0.6462277,0.6368943,0.6077834,0.563807,0.4922193,0.3945396,0.6329838000000001,0.6467586999999999,0.5603159000000001,0.5609886,0.6620497,0.8687703000000001,0.7504405,0.8838478999999999,0.8750766,0.9401719000000001,0.9596405000000001,0.6370061,0.5523254,0.6887805,0.2992239,0.30808240000000003,0.27277959999999996,0.24675419999999998,0.24099570000000003,0.22679000000000002,0.1426615,0.14131939999999998,0.1555891,0.26951179999999997,0.2746017,0.30809549999999997,0.385038,0.3864678,0.3825626,0.5041897,0.4525991,0.45693,0.4520995,0.286598,0.4773559,0.4949264,0.3635969,0.28799309999999995,0.3638861,0.3402317,0.3306166,0.099634,0.1173938,0.08872000000000001,0.10202330000000001,0.15157839999999997,0.31434520000000005,0.3859798,0.4319504,0.4382763,0.5177194,0.6737747,0.7009221999999999,0.486846
"Warren, New Jersey",0.0,1.2846095,0.8167424,0.6702781999999999,0.6418911,0.6136819,0.6064136999999999,0.655762,0.5049922,0.5846547,0.5830001,0.7223265,0.6841838000000001,0.9091944,0.8794632,0.5,0.47169809999999995,0.49180329999999994,0.4028197,0.3724395,0.5952381,0.5747126,0.749354,0.8981268,0.8101851999999999,0.7300935000000001,0.7469655,0.48330839999999997,0.48548549999999996,0.37826420000000005,0.2231121,0.5602751,0.6306921999999999,0.6557765,0.47322250000000005,0.7460973000000001,0.6610009,0.7665678000000001,0.6363635999999999,0.530303,0.49763029999999997,0.6189411,0.5048255,0.5128205,0.4254571,0.23427039999999996,0.3825137,0.3755869,0.4508197,0.36817880000000003,0.3569152,0.5710491,0.5710491,0.44217690000000004,0.4495159000000001,0.248227,0.2178649,0.21321959999999998,0.101833,0.10593219999999999,0.10660979999999999,0.11415530000000002,0.11185679999999999,0.33407570000000003,0.5158729999999999,0.4251701,0.6189213000000001,0.6092254,0.5892255999999999,0.7321274999999999,0.6612319000000001,0.4711111,0.4749104,0.2972973,0.31791909999999995,0.3142857,0.18237079999999997,0.0,0.0,0.0,0.0
"Bernalillo, New Mexico",1.2466761999999998,0.6198361,0.5033647,0.612908,0.5460635,0.5645289000000001,0.5593591,0.4942101,0.5360396,0.5964639,0.3986067,0.5070960999999999,0.5125473,0.5956918999999999,0.5324549,0.5605147,0.5634610999999999,0.45749750000000006,0.5730354999999999,0.6038818,0.43195079999999997,0.3713057,0.2919751,0.2876909,0.27181750000000005,0.38026859999999996,0.30239340000000003,0.5279361,0.5248182,0.5495866999999999,0.6370986,0.6695012,0.4710718,0.5162257,0.3268374,0.3918452,0.38945240000000003,0.2907002,0.2754078,0.2367629,0.2910473,0.332803,0.3244435,0.32222940000000005,0.3305648,0.32304740000000004,0.4105345,0.3916191,0.3857035,0.46573770000000003,0.4496049,0.4481343,0.4978566,0.41757170000000005,0.2916939,0.2105335,0.0749581,0.0750989,0.0688346,0.0231937,0.06759630000000001,0.0711092,0.0696349,0.07025419999999999,0.0960089,0.07188430000000001,0.1911724,0.1477001,0.1525773,0.20947529999999998,0.27057770000000003,0.3246073,0.3267202,0.28422379999999997,0.29359040000000003,0.2940173,0.2315475,0.1700769,0.1730997,0.175205,0.2566492
"Chaves, New Mexico",0.0,0.0,0.32258059999999994,0.7211538000000001,0.6147541,0.6024096,0.5905511999999999,0.8264463,1.3020833,1.4925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Curry, New Mexico",0.0,0.0,0.297619,0.4660088,0.3935185,0.376773,0.3747795,0.38706740000000006,0.2358491,0.297619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075471999999999,0.23364490000000002,0.2403846,0.23809520000000003,0.23364490000000002,0.23364490000000002,0.22123890000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809999999999,0.877193,0.8695652,0.9009009,1.3043478000000002,1.2396694,0.4464286,0.44247790000000004,0.4807692,0.47619049999999996,0.462963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950495,0.4545455,0.4545455,0.44247790000000004,0.45045050000000003,0.4464286,0.4545455,0.0,0.0,0.0,0.0,0.0,0.8928571,0.8695652,0.9090908999999999,0.0,0.0,0.0,0.0,0.0,0.0
"DoÐa Ana, New Mexico",0.0,0.7497566,0.9120858000000001,0.6812266,0.598338,0.6413076,0.6329137,0.6145449000000001,0.4197723,0.2741949,0.34403670000000003,0.40322579999999997,0.49300249999999995,0.6752874,0.7380653,0.8564139999999999,0.5367036000000001,0.5337466,0.7299345,0.5891473,0.3407407,0.42361109999999996,0.3775033,0.3803277,0.5967014,0.4207625,0.3335639,0.8551257999999999,0.7885448,0.8484848,1.04,0.8158996000000001,0.9133488999999999,1.3133641,0.7425743,0.8032129,1.0569106000000001,0.8417508,0.8210181000000001,0.9533898000000001,0.617237,0.5372528,0.4855022,0.42994170000000004,0.5688908,0.544423,0.3541924,0.42361499999999996,0.4256121,0.40983270000000005,0.2752953,0.1264635,0.13193729999999998,0.1371487,0.16457839999999999,0.1632352,0.162704,0.166113,0.16501649999999998,0.24271839999999997,0.2354788,0.2083333,0.21008400000000002,0.2086811,0.21294720000000003,0.2173913,0.248538,0.36168979999999995,0.2283105,0.3150057,0.3279666,0.327381,0.44659979999999994,0.38752220000000004,0.37249570000000004,0.3739451,0.2914094,0.3038628,0.5418519,0.7945425,0.8660508
"Eddy, New Mexico",0.0,0.0,1.5250545,1.1608624,1.037037,1.0233918,1.010101,0.9681880999999999,0.5617978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618123,0.0,0.0,1.2578616000000002,1.2820513,1.2820513,2.2875817000000005,2.310231,3.1746032000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181999999999,0.6410256,0.6198347,0.6355932,0.6147541,0.5905511999999999,0.6355932,0.0,0.0,0.0,0.0,0.6868132,0.6807352,0.6993007,0.6807352,0.7057163000000001,0.0,0.6993007,0.3508772,0.34782609999999997,0.3305785,0.3100775,0.3125,0.3053435,0.7377049,0.44247790000000004,0.47619049999999996,0.8849558000000001,0.9523809999999999,0.9615385000000001,0.0,0.0,0.0,0.0,0.0,0.0
"Grant, New Mexico",0.0,0.0,0.0,0.0,0.5158729999999999,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lea, New Mexico",0.0,0.0,0.2649007,0.29360970000000003,0.6152648000000001,0.6012177,0.5930930999999999,0.6486043,0.5489022,0.7105943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212,1.179941,1.1204482,1.7066667000000002,1.7344172999999998,1.7826087,1.5652173999999999,1.7647058999999998,1.7647058999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211180000000001,0.625,0.6329114,0.6993007,0.729927,0.6993007,1.2820513,1.4388489,1.4492753999999999,1.459854,1.3888889,1.3605441999999999,1.5384615,0.8695652,0.0,0.0,1.9444443999999999,2.5757576,2.6479751,2.4216523999999997,2.2486772,2.2849462000000003,2.2849462000000003,0.42016809999999993,0.0,0.0,0.0,0.0,0.2,0.0
"McKinley, New Mexico",0.0,0.0,0.6777894,0.5246166,0.4666188,0.4596888,0.4596888,0.9273183,0.9876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0538642,0.0,0.0,1.9370459999999998,1.9370459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Otero, New Mexico",0.0,0.3030303,0.18416210000000002,0.2635046,0.2406739,0.23809520000000003,0.23640660000000002,0.2442002,0.1455604,0.1831502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.49079750000000005,0.44692740000000003,0.4571429,0.47619049999999996,0.4278075,0.44692740000000003,0.7027026999999999,0.5524861999999999,0.6410256,0.6493505999999999,0.6535948,0.729927,0.7407406999999999,0.620155,0.8854167,0.7359306999999999,1.0909091,1.0714286,0.9782609,0.9424084,0.5050505,0.5529225999999999,0.5775578,0.255102,0.25,0.2673797,0.2617801,0.3571429,0.10416669999999999,0.10416669999999999,0.10309280000000001,0.1025641,0.0985222,0.0995025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27932959999999996,0.2688172,0.28409090000000004,0.29069770000000006,0.3267974,0.3289474,0.3731343,0.0,0.0,0.0,0.0
"Rio Arriba, New Mexico",0.0,0.0,0.0,0.0,0.5995204000000001,0.5747126,0.5707763000000001,0.5868545000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sandoval, New Mexico",0.0,1.2068756999999999,1.2969819,1.0497397,0.9150878,0.8846434000000001,0.8701684000000001,0.9065789000000001,0.5857435000000001,0.1574082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024,0.2293578,0.2109705,0.204918,0.20576129999999998,0.2202643,0.23696679999999998,0.0,0.0846024,0.09259260000000001,0.1075269,0.11737089999999999,0.11494249999999999,0.11185679999999999,0.11185679999999999,0.25252529999999995,0.9523809999999999,0.8230453000000001,0.7366483,0.7207207,0.7285974000000001,0.7054674,0.45248869999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226242,0.11855360000000001,0.1133787,0.3181029,0.3081232,0.31055900000000003,0.3142857,0.2083333,0.2222222,0.23696679999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1028807,0.1020408,0.095057,0.1028807,0.11160710000000001,0.11904760000000002,0.11160710000000001,0.0,0.11312219999999999,0.11520739999999999,0.1106195
"San Juan, New Mexico",0.0,0.32844309999999993,0.611617,0.46698199999999995,0.396864,0.38966290000000003,0.38443130000000003,0.757374,0.9471754000000001,0.8430610000000001,1.2588652,1.7401961,1.7026379,1.6210046,0.6034483,0.6666667,0.0,0.0,0.0,0.0,0.7374630999999999,0.7062147,0.25252529999999995,0.245098,0.245098,0.2298851,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.17094020000000001,0.1785714,0.18518520000000002,0.0,0.18348620000000002,0.26,0.2210884,0.0786164,0.5434783000000001,0.5,0.48611109999999996,0.6393298000000001,0.8578431000000001,1.1658031,1.171875,0.7462687,0.7692308000000001,1.3131313,1.2056738,1.0989011,0.7692308000000001,0.7772021,0.8474575999999999,0.8333333,0.2312139,0.2366864,0.1176471,0.1242236,0.1360544,0.13422820000000002,0.4929577,0.4929577,0.4635762,0.34965029999999997,0.6849314999999999,1.7283951000000002,1.5819208999999999,1.2637363000000001,1.2105263000000002,1.2707182,1.5517241000000002,1.3253012,0.25157229999999997,0.27777779999999996,0.29629629999999996,0.3053435,0.2816901,0.0
"San Miguel, New Mexico",0.0,0.0,0.0,0.0,1.1037528,1.0822511000000001,1.0615711,1.0683761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Santa Fe, New Mexico",0.0,0.07919680000000001,0.44786570000000003,0.5078916,0.4283187,0.4110085,0.4051145,0.4163936,0.46114440000000007,0.21917150000000002,0.0,0.0,0.4587156,0.5797101,0.6872852,0.7662835,0.7619048,0.8032129,0.7619048,0.1782531,0.0,0.0,0.0,0.0,0.1277139,0.1262626,0.12484389999999998,0.1302083,0.33467199999999997,0.3415301,0.8530184000000001,0.7768361999999999,0.8856683000000001,0.9548610999999999,0.9075908000000001,0.6472492,0.6837607,0.0,0.0,0.0,0.0,0.0,0.2040816,0.19920320000000002,0.17064849999999998,0.1639344,0.16556289999999999,0.1712329,0.16556289999999999,0.0,0.0,0.174216,0.1811594,0.2224199,0.2155172,0.21853150000000002,0.2140411,0.2083333,0.043706300000000003,0.0426621,0.0,0.0,0.0,0.0,0.1915709,0.18726589999999999,0.18939389999999998,0.1953125,0.17667839999999999,0.17482520000000001,0.2516779,0.0844595,0.0825083,0.08620689999999999,0.08591069999999999,0.0915751,0.094697,0.0,0.0,0.0,0.0
"Taos, New Mexico",0.0,0.0,0.0,0.6521739000000001,0.5681818000000001,0.5357143,0.528169,0.5395683000000001,0.7211538000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Valencia, New Mexico",0.0,0.0,0.0,0.45045050000000003,0.4244782,0.5669703,0.5648626,0.5586325,0.6970094,0.8938120999999999,0.45172219999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615385000000001,0.9433961999999999,0.8849558000000001,0.8064515999999999,0.8064515999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Albany, New York",0.0,0.8854780999999999,1.199642,1.0653538999999999,1.0916983,1.0577427,1.0486822,1.0839686000000002,0.8231997999999999,0.7775585999999999,0.8717438,0.7077201999999999,0.9749595,1.074258,1.1913687,1.2532552,1.0334646,0.9203481,0.8394383,0.49486379999999996,0.2905469,0.2091526,0.1993319,0.1226009,0.1722625,0.1695073,0.21706370000000003,0.39447740000000003,0.3215659,0.3688348,0.4366334,0.3760716,0.41940059999999996,0.4452038,0.5604676,0.5665234,0.5118725000000001,0.45244520000000005,0.41578869999999996,0.36952690000000005,0.41599899999999995,0.12762300000000001,0.1261266,0.1348233,0.23252579999999998,0.23034169999999998,0.3803913,0.25694720000000004,0.2515358,0.33002950000000003,0.3115429,0.26612929999999996,0.3169268,0.17205220000000002,0.4257805,0.5390425,0.4656383,0.5672795999999999,0.5286151,0.48509880000000005,0.4969668,0.23542979999999997,0.11600519999999999,0.11804389999999998,0.0,0.0,0.0,0.0399464,0.038950599999999995,0.0388964,0.0384358,0.038026599999999994,0.200905,0.20973320000000004,0.1792182,0.1810098,0.18306860000000003,0.18804379999999998,0.18902539999999998,0.0,0.0
"Allegany, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996008,0.0,0.2096436,0.0,0.21367519999999998,0.2109705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888889999999998,0.15337420000000002,0.154321,0.1322751,0.1344086,0.12437809999999999,0.1207729,0.0,0.0,0.0,0.0,0.0,0.0,0.297619,0.27624309999999996,0.29239770000000004,0.27472529999999995,0.2538071,0.255102,0.24875619999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bronx, New York",3.5033079,2.6913452999999996,3.1906136000000003,2.9633181,2.9027672000000004,2.8725612000000003,2.8637235,2.6035476,2.5708247,2.0534158,1.8408903000000003,1.8265563000000002,1.9821863000000002,1.8777558,1.9841091,2.1449949,2.0682481,2.1193152000000004,1.7540031000000003,1.7914724999999998,1.7803400000000003,1.6536096999999998,1.5695284999999999,1.5879367,1.477489,1.8743278,1.568396,1.5628601999999998,1.7765900000000001,1.5949238000000001,1.6127201999999998,1.6702633999999998,1.3858853,1.4686331,1.5204928999999998,1.20367,1.0795127,0.8205530000000001,0.8359386999999999,0.609329,0.5321484999999999,0.560106,0.4341097,0.44265329999999997,0.4861167,0.42860649999999995,0.534335,0.7292218,0.6659841,0.7832415,0.9134962,0.9622985000000001,1.0190872,1.0725586,0.9464236999999999,0.8998003000000001,0.8054531,0.8142497,0.8082147,0.7841812,0.8741722,0.9888414000000001,0.9133027,0.8693476000000001,0.7334781,0.6651251,0.5535753999999999,0.37592129999999996,0.1933343,0.3592797,0.47024659999999996,0.5509378,0.5545803,0.5951899,0.660696,0.8698094999999999,0.9596868000000001,0.8723428,1.0851103000000002,1.1382450000000002,1.0524122999999999
"Broome, New York",0.0,1.32,1.2045455,1.0833333,1.0416667,1.0093896999999998,1.0065543,0.8241252,0.7193406999999999,0.8179635000000001,0.8408121,0.7838231999999999,0.8784921999999998,0.8999454,0.8799945,0.9934226999999999,1.1100861000000002,0.9660494000000001,0.8644141,0.658848,0.667143,0.6940291999999999,0.6376103,0.43650140000000004,0.4151577,0.41279049999999995,0.4693236,0.4003973,0.46884319999999996,0.5459403,0.46428640000000004,0.4788708,0.5666014,0.5005838,0.426858,0.34059340000000005,0.23713299999999998,0.2426058,0.2964567,0.23355019999999999,0.30812790000000007,0.29625009999999996,0.1628499,0.1240433,0.1422396,0.0989875,0.10192899999999999,0.022137099999999996,0.18413770000000002,0.18582220000000002,0.1716071,0.4500393,0.44213290000000005,0.43701450000000003,0.4480878,0.31367670000000003,0.3164542,0.3174488,0.0792393,0.07911389999999999,0.0798722,0.1839276,0.26432940000000005,0.27346,0.4637941,0.5657492,0.5861850000000001,0.7748261,0.6272401,0.5338078,0.5328596999999999,0.4458353,0.32532540000000004,0.3270229,0.1609354,0.1686436,0.17965789999999998,0.1909606,0.06067959999999999,0.0,0.0
"Cattaraugus, New York",0.0,0.0,0.0,1.4482758999999998,1.257485,1.2068966,1.2068966,1.1931818,1.4311593999999999,0.29629629999999996,0.28520500000000004,0.28520500000000004,0.24806199999999998,0.9115506,1.2474523000000002,1.104388,1.4990282,1.7458657,1.9894688999999999,2.1356033,1.4829461000000002,1.3664596000000002,1.3011829,1.0183876,0.8030169,0.48641540000000005,0.36377709999999996,0.35179640000000006,0.1065341,0.1033058,0.3225108,0.3276165,0.3630604,0.25267249999999997,0.2504817,0.2642276,0.2888889,0.0,0.0,0.0,0.051282100000000004,0.051282100000000004,0.0485909,0.049019599999999997,0.047892699999999996,0.1457726,0.15384620000000002,0.1048218,0.10857760000000001,0.17241379999999998,0.1677852,0.170068,0.0568828,0.058072000000000006,0.0584795,0.4022989,0.34965029999999997,0.4370629,0.42662120000000003,0.4222973,0.4340278,0.4681648,0.09842519999999999,0.1020408,0.0,0.0,0.0,0.0,0.42372879999999996,0.6072874,0.5836576,0.5494505000000001,0.5617978,0.5747126,0.5660377,0.2040816,0.0,0.0,0.0,0.0,0.0
"Cayuga, New York",0.0,0.0,0.0,0.5842558000000001,0.5225523,0.5091104000000001,0.5091104000000001,0.7876016,0.5073071,0.3030683,0.4335778,0.7023286999999999,0.5938825,0.5061152,0.2862821,0.45,0.44466400000000006,0.34860559999999996,0.13345620000000002,0.1267044,0.1609217,0.15583829999999999,0.08270939999999999,0.1269952,0.158666,0.16163970000000003,0.1640468,0.1309967,0.1285734,0.2029625,0.15199100000000001,0.11875039999999999,0.13083519999999998,0.13276529999999998,0.1321156,0.1979661,0.0695433,0.1069403,0.10602830000000002,0.0935832,0.09111469999999999,0.31847270000000005,0.3870898,0.49914709999999995,0.4644367999999999,0.6149385,0.812496,0.8112425999999999,0.5708058000000001,0.43342970000000003,0.32520429999999995,0.3180438,0.25128870000000003,0.1241469,0.1283499,0.13285070000000002,0.1384275,0.1410039,0.1434309,0.14005599999999999,0.1757469,0.18621970000000002,0.1901141,0.18939389999999998,0.1956947,0.19685039999999998,0.1026694,0.0,0.0,0.1904762,0.18939389999999998,0.1845018,0.18416210000000002,0.36563070000000003,0.4664179,0.492126,0.31055900000000003,0.33783779999999997,0.3579952,0.3759398,0.1322751
"Chautauqua, New York",0.0,0.0,1.0021096999999999,0.7100149,0.7161458,0.6997455,0.6944444000000001,0.6642511999999999,1.0626398000000001,1.5335648000000002,1.577381,1.5375153999999998,1.3484358,1.4091351,1.3500931,0.8826584000000001,0.3691983,0.377562,0.33524899999999996,0.8044635,0.5786618,0.5700036,0.4739175,0.8543417,0.8673469000000001,0.8791209000000001,0.47191009999999994,0.47619049999999996,0.4477612,0.40772529999999996,0.2245614,0.3894081,0.4363002,0.456621,0.46554929999999994,0.5128205,0.5081300999999999,0.31746030000000003,0.0,0.0,0.12722650000000002,0.36319609999999997,0.34965029999999997,0.3759398,0.5854801,0.6619938,0.6666667,0.5542359,0.3259984,0.5636071,0.6712433000000001,0.44961239999999997,0.3587444,0.5908095999999999,0.6081081,0.6192661,0.3944316,0.258216,0.2576112,0.25882350000000004,0.0,0.0,0.049751199999999995,0.0508906,0.05235599999999999,0.055865899999999996,0.058309,0.3458213,0.3380282,0.46425259999999996,0.4775549,0.4681648,0.45537340000000004,0.5633803000000001,0.3030303,0.3257329,0.11947429999999999,0.129199,0.1344086,0.3191489,0.18853699999999998
"Chemung, New York",0.0,0.0,0.0,0.6024096,0.5050505,0.4901960999999999,0.47619049999999996,0.41841000000000006,0.7103023,0.33271,0.3145547,0.6790876,0.6356851,0.5735293,0.5822885,0.6521739000000001,0.78125,0.8417508,0.4019293,0.6777108000000001,0.7402101,0.9135472,0.5923203,0.7648953000000001,0.6990434,0.6869125,0.6854256999999999,0.621345,0.4484305,0.6127451,0.6218905,0.6361323,0.7142857,0.7309941999999999,0.8797654,0.8902076999999999,0.755287,0.4559271,0.477707,0.42016809999999993,0.2666667,0.132626,0.5967604000000001,0.7927928000000001,0.8080808,0.9304425999999999,0.9563603,0.7949413000000001,0.845341,0.32640949999999996,0.40871929999999995,0.4901960999999999,0.3527337,0.35460990000000003,0.37453179999999997,0.34632029999999997,0.6205674,0.35366929999999996,0.2610966,0.27777779999999996,0.5747126,0.5865103,0.6116208000000001,0.30581040000000004,0.39556959999999997,0.546875,0.7886435,0.4615385,0.4518072,0.4464286,0.4477612,0.6637168000000001,0.5271084,0.30581040000000004,0.3194888,0.3344482,0.3571429,0.8905851999999999,0.5398111,0.5509642,0.5555555999999999
